tweet_ID,tweet_text,retweet_count,favorite_count,followers_count,original_tweet_screen_name,retweet_screen_name,original_tweet_created_at,retweet_created_at,retweet_id,original_tweet_id,original_tweet_coordinates,retweet_coordinates,original_tweet_user_id,retweet_user_id,search_string,is_retweet,timestamp,type,source,in_reply_to_status_id,in_reply_to_screen_name,in_reply_to_user_id,quoted_id,quoted_screen_name,quoted_user_id,quoted_created_at,quoted_coordinates,place_name,place_fullname,place_country,place_cc,place_bb,media_url,media_expanded_url,lang,virality
483,RT @ACHBALLAZ: This is page one of the first summary. Mueller's own words. Just read this one page and you'll start to understand why Trump still tries to deny Russia interfered in the election. And you'll understand why Barr didn't want to release this summary first.  #TrumpsScaredOfMueller https://t.co/zl9sihlteS,60,72,96,PurlEvol,ACHBALLAZ,2019-05-11 07:53:04,2019-05-06 19:35:21,1.1254842132293018e+18,1127119417035374592,,,93896056,7.695898838075965e+17,,True,1557561184,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,60.75
484,RT @BBCWorld: Subpoenas issued for six years of Donald Trump tax returns https://t.co/JN2CwxljOl,70,266,25040530,oladipo_ahmed,BBCWorld,2019-05-11 07:53:04,2019-05-11 07:12:52,1.1271092993507123e+18,1127119417027047424,,,323872704,742143.0,,True,1557561184,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,70.00001062277835
485,"RT @eliehonig: You might have obstructed justice IF: you ask your former attorney to publicly declare that you didn’t obstruct and he responds, “No can do.” https://t.co/db2Vi3HkuI",1368,3896,32695,wjm37,eliehonig,2019-05-11 07:53:04,2019-05-10 23:02:03,1.1269857814599803e+18,1127119416905359362,,,964585201,248429222.0,,True,1557561184,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,1368.1191619513688
486,"RT @TheDailyShow: “Julius Malema talks about genocide like he’s remodeling his kitchen.”  If you think Trump is bad, meet South Africa’s anti-establishment politician. Full piece: https://t.co/vGpwtWoaZb https://t.co/A8SRsRSLAR",4548,8610,7894654,PeterRo06737536,TheDailyShow,2019-05-11 07:53:04,2019-05-10 14:30:18,1.1268569977674588e+18,1127119416653688832,,,1087311156987998208,158414847.0,,True,1557561184,retweet,Twitter Web Client,,,,,,,,,,,,,,,,en,4548.001090611444
487,@joeygilbertinc @ChrisMurphyCT Not all Americans just dumb Trump voters,0,0,31,mrt9038,,2019-05-11 07:53:03,,,1127119414296494080,,,2945915717,,,False,1557561183,reply,Twitter for iPhone,1.1268956169052692e+18,joeygilbertinc,18154797.0,,,,,,,,,,,,,en,0.0
488,This is hard. https://t.co/Svrbw9XPeE,0,0,307,marzolian,,2019-05-11 07:53:03,,,1127119414078398464,,,28649203,,,False,1557561183,Tweet,Twitter for Android,,,,,,,,,,,,,,,,en,0.0
489,"RT @nytimes: Facing attacks accusing him of seeking foreign assistance for Trump's re-election campaign, Giuliani canceled a trip to Kiev in which he planned to push the incoming Ukrainian government to press ahead with investigations that he hoped would benefit Trump https://t.co/aSBDzHl5Gp",81,171,43372966,ValleyPatriot,nytimes,2019-05-11 07:53:03,2019-05-11 06:46:04,1.1271025549602734e+18,1127119412815958021,,,58911619,807095.0,,True,1557561183,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,81.00000394254799
490,RT @tribelaw: Another reason that waiting for the 2020 election to remove Trump is no substitute for removing him through impeachment is th…,698,776,573760,lmv6719,tribelaw,2019-05-11 07:53:03,2019-05-11 01:15:36,1.1270193901746258e+18,1127119410932649984,,,4009632850,4091551984.0,,True,1557561183,quote,Twitter for iPhone,,,,1.1270142823554621e+18,kylegriffin1,32871086.0,2019-05-11 00:55:18,,,,,,,,,en,698.0013524818739
491,"RT @RonaldKlain: If he can do this to @JoeBiden, he can do this to any other Democrat.  If he can do this to any Democrat, he can do this t…",1261,1212,3812243,alexand94767631,RonaldKlain,2019-05-11 07:53:02,2019-05-11 00:59:09,1.1270152526448271e+18,1127119410550988801,,,4898071876,248884036.0,,True,1557561182,quote,Twitter for iPhone,,,,1.1270046591457444e+18,politico,9300262.0,2019-05-11 00:17:04,,,,,,,,,en,1261.0003179230705
492,"RT @cnnbrk: The House Ways and Means committee issues subpoenas for Trump's tax returns, escalating the fight for the President's financial records https://t.co/NFYbMBkXiz https://t.co/aibs8aIJCv",237,1060,55143258,AouirikaT,cnnbrk,2019-05-11 07:53:02,2019-05-10 20:41:16,1.1269503516079309e+18,1127119410290937856,,,1122769817763766272,428333.0,,True,1557561182,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,237.00001922265818
493,"RT @charliekirk11: Facts:  There are 3,142 counties in the US  @realDonaldTrump won 2,626  Trump counties covered 84% of the United States  Had Hillary not won 88 of the 100 largest counties, she would have lost by 11,500,000 votes  THIS Is why Democrats want to abolish the Electoral College!",5711,11682,1074317,lylestoner,charliekirk11,2019-05-11 07:53:02,2019-05-11 01:29:47,1.1270229616118292e+18,1127119408453832704,,,25487647,292929271.0,,True,1557561182,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,5711.010873885455
494,RT @tonyschwartz: So the New York Times reports that Trump reported losses on his tax returns of more than $1.1 billion in ten years -- more than any American taxpayer. Worst businessman ever? Biggest tax cheat? It's one or the other -- and very likely both.,6011,22830,239613,sandnseaOR,tonyschwartz,2019-05-11 07:53:01,2019-05-07 23:55:05,1.125911963920298e+18,1127119404716527616,,,17293680,17579312.0,,True,1557561181,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,6011.095278636802
495,RT @davidcicilline: Reporters should be asking @realDonaldTrump more questions about the ways he tried to obstruct justice.   Fewer questions about nicknames. https://t.co/MSGro4prx7,598,2011,83552,wil91116385,davidcicilline,2019-05-11 07:53:01,2019-05-11 00:36:42,1.1270096031353979e+18,1127119403227713536,,,779330958663290880,23593446.0,,True,1557561181,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,598.024068843355
496,RT @LarrySchweikart: The Midwest state where Democrats should give up already @CNN https://t.co/F4dgKO0mdE  Told ya. OH is safe.,139,356,55866,latinatromparo1,LarrySchweikart,2019-05-11 07:53:00,2019-05-10 22:20:37,1.1269753536316621e+18,1127119401549991936,,,1028086114496782338,562255311.0,,True,1557561180,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,139.00637239107866
497,"RT @merica: Trump on Buttigieg: ""Alfred E. Neuman cannot become president of the United States."" https://t.co/7G8GmyA2CW  Here is Neuman, the cover boy of Mad Magazine: https://t.co/13ucHniR1I",76,188,74133,1tsakeeper,merica,2019-05-11 07:53:00,2019-05-10 23:58:21,1.1269999504606413e+18,1127119399809421312,,,870466436875137026,36890646.0,,True,1557561180,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,76.00253598262582
498,"RT @ABCPolitics: Pres. Trump’s personal attorney, Rudy Giuliani, is heading to Ukraine where he wants to meet with the nation’s president-elect to encourage him to look into matters that could help his client – the president. https://t.co/k7WPowfygl https://t.co/4YrmHL9mc8",19,35,735327,shamziman,ABCPolitics,2019-05-11 07:53:00,2019-05-10 18:16:57,1.1269140323494707e+18,1127119399419248640,,,87722913,16815644.0,,True,1557561180,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,19.000047597871422
499,Nobody in North America should pay taxes until Trump and big corporations do it first!,0,0,716,tRApp1ZT_SaQiB,,2019-05-11 07:53:00,,,1127119398639063040,,,305248905,,,False,1557561180,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
500,"LIVE: President Trump in Panama City Beach, FL https://t.co/Pjz7DVS7HN via @YouTube",0,0,27,womanoffaithcj,,2019-05-11 07:53:00,,,1127119398332878848,,,4107332232,,,False,1557561180,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
501,@AOC This makes no sense.  Trump pulled us out of the Paris accords.  This man is clearly uneducated or struggles with some kind of cognitive deficiency.,0,0,195,SlackerInc,,2019-05-11 07:52:59,,,1127119397737443329,,,14982184,,,False,1557561179,reply,Twitter Web Client,1.1269889993677742e+18,AOC,138203134.0,,,,,,,,,,,,,en,0.0
502,"RT @AOC: About an hour ago, I was walking out of my office for the day.  There was a man what I believe was his teenage son hanging a small sign they made outside my office (we let people leave well wishes on our wall).  Astonishingly, his sign read: “Trump supporters for Ocasio-Cortez.” https://t.co/IjVKbvetEI",6440,43869,4124431,balancedlogic,AOC,2019-05-11 07:52:59,2019-05-10 23:00:47,1.1269854622609367e+18,1127119396655124480,,,158066925,138203134.0,,True,1557561179,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,6440.010636376266
503,RT @myserenity69: HAS THE ENTIRE GOP LOST THEIR FREAKIN MINDS??  (*rhetorical question)  @senatemajldr is running his campaign on the #CocaineMitch slogan.   IS THIS A JOKE??   He certainly is.   And in  what universe is this funny or acceptable??    https://t.co/sjYrVlU3w2 via @shareaholic,67,80,48895,LeilaLstorvad,myserenity69,2019-05-11 07:52:59,2019-05-11 02:19:04,1.1270353615810642e+18,1127119396302802944,,,2229933834,148974063.0,,True,1557561179,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,67.00163615911647
504,The real reason Donald Trump is so obsessed with tanking the U.S. economy in the name of hurting China https://t.co/Eek8KskBTu via @PalmerReport,0,0,1812,nickeljo50,,2019-05-11 07:52:59,,,1127119395849998337,,,249997262,,,False,1557561179,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
505,"RT @raymysterio305: I am SICK and TIRED of people calling President Donald J Trump a RACIST! The SLIMY ASS government of South Africa continues to spew their VILE propaganda, while turning its OWN Black population against its White population, to the point of MURDER! 😤  #SupportOurPresident💯 #MAGA https://t.co/NsnXXySbaF",791,1294,59786,kh93291,raymysterio305,2019-05-11 07:52:59,2019-05-10 22:45:06,1.1269815180883968e+18,1127119395329757184,,,789145178611126272,3307871031.0,,True,1557561179,retweet,Twitter Web Client,,,,,,,,,,,,,,,,en,791.0216438631118
506,RT @KateSmi26784992: retweet like follow for a nude just DM🍑 #teen #ass  #model #girl #horny #nude #nudes #sexy #single #dating #cum #cumtribute #jailbait #country #maga #trump #teenpussy #squirt #tits #boobs #porn #thick #sellingnudes #follow #amateur #snapchat #premium  #Paypal #amazon #seller https://t.co/oUOFG19BGI,221,383,4952,James83889904,KateSmi26784992,2019-05-11 07:52:59,2019-05-02 02:47:45,1.1237810894772388e+18,1127119394641981440,,,1127115368085037056,1.1181452855810826e+18,,True,1557561179,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,221.07734248788367
507,"RT @lightheart1: Just in: Trump said to Politico that he WILL put pressure on Bill Barr to investigate his # 1 foe, Joe Biden.   Am writing those words as they were just broadcast nationwide.   Holy Mary Mother of God.   This is a page out of Putin's AND Hitler's playbook. NOT an exaggeration.",38,63,7454,LSirrah,lightheart1,2019-05-11 07:52:58,2019-05-11 01:50:44,1.1270282319351849e+18,1127119391798243328,,,2278418670,32694215.0,,True,1557561178,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,38.00845183793936
508,"RT @CHIZMAGA: Bill Maher admits the Trump Economy is kicking ass...  He embarrassed Democrat Presidential Candidate from Ohio Tim Ryan tonight by saying “Ohio’s unemployment rate is at 4.4%, how are you going to run against that?”",9,25,73438,KellzBellzzah,CHIZMAGA,2019-05-11 07:52:58,2019-05-11 07:40:32,1.127116262088237e+18,1127119391332679680,,,17812515,34756550.0,,True,1557561178,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,9.00034042321414
509,"RT @mfazomnyama_: Look, Juju is not a fave but bullsh*t must be called out as that, Trevor is further entrenching the notion that there is a white genocide in SA, and it is wrong.  Comparing Julius to Trump was the WILDEST thing I’ve ever seen in my life.",159,315,19177,Oscar92231025,mfazomnyama_,2019-05-11 07:52:58,2019-05-11 04:48:50,1.1270730523643658e+18,1127119391257186309,,,1043436694404562944,4213636781.0,,True,1557561178,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,159.0164259268916
510,"RT @twinpaulie: America is so Politically divided that one must wonder if any thing that Trump would do could overcome the ignorance and Racism and Fear that has been used by the Republicans to divide us, if imprisoning Babies, immorality, criminality and condoning Terrorism are not enough.",3,1,18297,BoccaJim,twinpaulie,2019-05-11 07:52:58,2019-05-10 22:08:10,1.1269722212541932e+18,1127119391059873797,,,331247872,2224644214.0,,True,1557561178,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,3.000054653768377
511,RT @tparsi: This is how the Iraq war started!!  The media headlines treated Bush/Bolton's FALSE CLAIMS of Iraqi WMDs as FACTS.  Now their headlines treat Trump/Bolton's CLAIMS of supposed Iranian threats as FACTS.  The media AGAIN helps Bolton masquerade his aggression as self-defense! https://t.co/eUVQ93e55S,924,1769,77534,simsim_ak,tparsi,2019-05-11 07:52:58,2019-05-11 01:03:28,1.1270163367675535e+18,1127119390439292928,,,2951836417,42176166.0,,True,1557561178,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,924.0228157969407
512,"RT @stonecold2050: Anti-gay crusader Jerry Falwell meets a pool boy flies him around in a private jet then puts up $1.8 M to back him in a business in which he has no experience then gets Michael Cohen to suppress dirty pic’s in exchange for an endorsement of Trump, but there’s nothing to see here? https://t.co/QPGpOnWZi1",1582,2515,108745,Mithrandir219,stonecold2050,2019-05-11 07:52:58,2019-05-10 21:15:35,1.1269589872309248e+18,1127119389914992640,,,3543692838,7.809556093948846e+17,,True,1557561178,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1582.023127500115
513,"RT @stevebenen: Mulvaney said Dems are only seeking Trump's tax returns to ""embarrass the president."" He seemed unprepared for the follow-up question:  Why would Trump be embarrassed by his tax returns? https://t.co/tH86Qqo56x",5322,15147,41117,Steg68,stevebenen,2019-05-11 07:52:57,2019-05-10 20:08:00,1.1269419792779551e+18,1127119389235515393,,,1383036158,27511061.0,,True,1557561177,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,5322.368387771481
514,"RT @SpillerOfTea: The USA is such a fucking shithole.  I just read that healthcare is the single biggest cause of bankruptcy there, and - guns, bibles, abortion laws and Trump aside - I just can’t get my head around a country that would render someone destitute for the privilege of not dying.",9,29,24790,AKnitWit,SpillerOfTea,2019-05-11 07:52:57,2019-05-11 07:51:03,1.127118910942253e+18,1127119388358975488,,,1052451040799457280,9.80052164893651e+17,,True,1557561177,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,9.001169826542961
515,"RT @SenBlumenthal: Head-spinning, stomach-turning potential criminality—soliciting illegal intervention from a foreign power for Trump’s campaign. My Duty to Report Act would help stop this abhorrent, unpatriotic practice. Giuliani’s “only client” is Trump—repeating misconduct.",726,2266,580713,nesiemom,SenBlumenthal,2019-05-11 07:52:56,2019-05-11 00:23:14,1.1270062117217894e+18,1127119384667758592,,,18371927,278124059.0,,True,1557561176,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,726.0039020996602
516,"@RepFletcher @RepPeteOlson Dear Representative Fletcher,  Great work! Besides turning back global warming their is not much we can do except prepare for natural disasters.  But we have a human made disaster to prevent, of the reckless foreign policies of the Trump administration.  https://t.co/EN9RTfa8EV https://t.co/JqeHbVeoMl",0,0,15105,CatEarthSociety,,2019-05-11 07:52:56,,,1127119383560622080,,,890793665995489281,,,False,1557561176,reply,Twitter Web Client,1.1262929569174364e+18,RepFletcher,1.0759043772217221e+18,,,,,,,,,,,http://pbs.twimg.com/media/D6RU2RIWAAEJv9O.jpg,https://twitter.com/CatEarthSociety/status/1127119383560622080/photo/1,en,0.0
517,"RT @CNN: ""IRS code section 60103 does not give either the IRS commissioner or the Secretary of the Treasury any discretion in this matter."" Rep. Brendan Boyle says ""Secretary Mnuchin is in violation of the law by not complying"" with subpoenas for President Trump's tax returns. https://t.co/k3QOIMXFes",235,635,41886511,pkay6360,CNN,2019-05-11 07:52:56,2019-05-10 23:04:59,1.1269865206516204e+18,1127119382033752064,,,3107642731,759251.0,,True,1557561176,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,235.00001516001177
518,RT @abbeludwig: Everyone who goes into politics knows what they're in for. No one could have expected anything like Trump or this Administration! I for one feel fortunate that we have Nancy Pelosi representing us right now. #MadamSpeaker is #ForThePeople #FollowTheFacts https://t.co/qVofGMyOpb,35,59,13274,jmmlegal,abbeludwig,2019-05-11 07:52:56,2019-05-10 14:55:28,1.1268633310531994e+18,1127119381736165376,,,107499344,2993163484.0,,True,1557561176,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,35.00444477926774
519,"The revised Independence Day (“A Salute to America”) celebration is the culmination of two years of attempts by Donald Trump to create a major patriotic event centered on him and his supporters, including failed efforts to mount a military parade modeled on France’s Bastille Day. https://t.co/YjTku3O5f9",449,695,196091,CindyMalon,,2019-05-11 07:52:55,,,1127119379651551232,,,148675186,,,False,1557561175,quote,Twitter for iPad,,,,1.1269918984204165e+18,jdawsey1,38936142.0,2019-05-10 23:26:21,,,,,,,,,en,449.0035442728121
520,RT @DonaldJTrumpJr: Did senators forget that Trump Jr. answered the questions already? https://t.co/R3c3vBajkW,5242,16888,3542270,LowellHicks24,DonaldJTrumpJr,2019-05-11 07:52:55,2019-05-10 16:24:50,1.1268858190489641e+18,1127119378619748353,,,836092687543586816,39344374.0,,True,1557561175,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,5242.004767564302
521,Trump says North Korea's recent missile launches not breach of trust  https://t.co/yDAmRgQBEV https://t.co/rZLSDhBQvY,0,0,2389,ENnewsfront,,2019-05-11 07:52:54,,,1127119376837160960,,,4148409760,,,False,1557561174,Tweet,News Front english,,,,,,,,,,,,,,http://pbs.twimg.com/media/D6RVGWhWAAA8gjs.jpg,https://twitter.com/ENnewsfront/status/1127119376837160960/photo/1,en,0.0
522,"I'm not a support of Mayor Pete Buttigieg (who's name I can actually pronounce), but for the fake POTUS to refer to him as Alfred E. Neuman only demonstrates how far US politics has sunk and exposes Trump as the *real* subject of Mad Magazine. https://t.co/wZaEVuwb65",1,1,4439,OOOlson,,2019-05-11 07:52:54,,,1127119374547148800,,,102783072,,,False,1557561174,Tweet,Twitter Web Client,,,,,,,,,,,,,,http://pbs.twimg.com/media/D6RVF1RXsAIuQsB.jpg,https://twitter.com/OOOlson/status/1127119374547148800/photo/1,en,1.0002252759630548
523,RT @robbystarbuck: Why is this not the #1 news on every major news outlet tonight? President Trump’s Admin secured a historic donation of H…,21375,73430,60167859,jeren011,robbystarbuck,2019-05-11 07:52:53,2019-05-10 06:09:49,1.1267310443406582e+18,1127119369752858624,,,188196484,16523905.0,,True,1557561173,quote,Twitter for iPhone,,,,1.1266164688739369e+18,realDonaldTrump,25073877.0,2019-05-09 22:34:32,,,,,,,,,en,21375.001220419028
524,"RT @RBReich: MyPillow CEO Mike Lindell praised Trump and the GOP’s tax cuts, even visited the White House to tout the “economic boom.”   This week he laid off 150 employees at their manufacturing plant in Minnesota.   https://t.co/ilfHDvzGRw",442,800,673026,michelle_nordin,RBReich,2019-05-11 07:52:53,2019-05-11 05:52:53,1.1270891710911816e+18,1127119368746176513,,,993895818779287552,148529707.0,,True,1557561173,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,442.0011886613593
525,"RT @stevebenen: Mulvaney said Dems are only seeking Trump's tax returns to ""embarrass the president."" He seemed unprepared for the follow-up question:  Why would Trump be embarrassed by his tax returns? https://t.co/tH86Qqo56x",5322,15147,41117,MariaDiBi,stevebenen,2019-05-11 07:52:52,2019-05-10 20:08:00,1.1269419792779551e+18,1127119367584534528,,,484603048,27511061.0,,True,1557561172,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,5322.368387771481
526,"RT @TheDailyShow: “Julius Malema talks about genocide like he’s remodeling his kitchen.”  If you think Trump is bad, meet South Africa’s anti-establishment politician. Full piece: https://t.co/vGpwtWoaZb https://t.co/A8SRsRSLAR",4548,8610,7894654,lucan_jack,TheDailyShow,2019-05-11 07:52:52,2019-05-10 14:30:18,1.1268569977674588e+18,1127119367567826944,,,969389401192239104,158414847.0,,True,1557561172,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,4548.001090611444
527,"RT @mmpadellan: All I want is 2 things:  1. An intelligent, BORING President who doesn't waste time with dumb schoolyard insults for adults like Sleepy, Crazy, or Alfred E. Neuman.  2. Reporters to ask questions about anything but the dumb nicknames.  3. trump in prison.  OK, 3 things.😏",1259,5852,242679,Skyebright8,mmpadellan,2019-05-11 07:52:52,2019-05-11 01:20:32,1.1270206339704136e+18,1127119367399804930,,,232801589,1640929196.0,,True,1557561172,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,1259.0241141590332
528,RT @maggieNYT: https://t.co/TyAcftcssn via ⁦@nytmike⁩,270,631,1088291,MaQualeSantone,maggieNYT,2019-05-11 07:52:52,2019-05-10 22:33:30,1.1269785972379935e+18,1127119367219634176,,,849240182889082880,93069110.0,,True,1557561172,retweet,Twitter for Android,,,,,,,,,,,,,,,,und,270.0005798081579
529,"RT @Alyssa_Milano: Hero, @RepRaskin, listed all of Trump’s misdeeds and it is jaw-dropping https://t.co/TRYzxJ0y38",20285,49351,3564939,aydooon,Alyssa_Milano,2019-05-11 07:52:52,2019-05-09 19:52:34,1.1265757111357317e+18,1127119367009914880,,,2903187774,26642006.0,,True,1557561172,retweet,Twitter for iPhone,,,,,,,,,,,,,,http://pbs.twimg.com/amplify_video_thumb/1126205431058247682/img/9ovaiHGeCRrJW5zc.jpg,https://twitter.com/nowthisnews/status/1126223496047136768/video/1,en,20285.01384343463
530,"RT @HuffPost: Nearly 110,000 people in public housing could face eviction under a newly proposed Trump administration rule ― and about half of them are children who are legally allowed to live there. https://t.co/0rsXfQ44kg",143,116,11432449,Sacredbreeze3,HuffPost,2019-05-11 07:52:52,2019-05-11 03:49:30,1.1270581233013023e+18,1127119366972035072,,,769239688993312768,14511951.0,,True,1557561172,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,143.0000101465574
531,"RT @VOANews: U.S. President Donald Trump and his wife Melania paid tribute to military mothers at the White House on Friday. ""Every day should be a celebration of mothers,"" U.S. first lady Melania Trump said two days before Mother's Day. https://t.co/bz7oZtbZeK",42,426,1584044,lucky_faruk,VOANews,2019-05-11 07:52:52,2019-05-10 23:34:24,1.1269939230066975e+18,1127119366661791744,,,872720880266358784,16273831.0,,True,1557561172,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,42.00026893192361
532,RT @TheRickWilson: To be clear:  We're borrowing billions from China to subsidize farmers who are losing billions in a trade war that that'…,2043,2070,109439,cheesuscripes46,TheRickWilson,2019-05-11 07:52:52,2019-05-10 12:27:10,1.1268260102326682e+18,1127119366078681088,,,1486738086,19084896.0,,True,1557561172,quote,Twitter Web App,,,,1.0217686353444741e+18,AaronBlake,136300373.0,2018-07-24 14:46:40,,,,,,,,,en,2043.0189146465154
533,"RT @GOPChairwoman: The @realDonaldTrump re-election campaign has reported more female donors than any other candidate – and it’s not even close!   Trump: 10,329 Harris: 3,850 Bernie: 3,271 https://t.co/Y2Ao7WlsmS",5512,18377,263784,noelphx,GOPChairwoman,2019-05-11 07:52:52,2019-05-10 23:50:38,1.126998009542316e+18,1127119366070255616,,,25455235,2353605901.0,,True,1557561172,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,5512.0696668486335
534,RT @Uncle_Jimbo: Queen Elizabeth is awesome  London Mayor &amp; dismal failure #SadiqKhan has been talking smack about disrespecting #Trump during his state visit  The Queen handled that by crossing Khan's name off the guest list for the state dinner  Nicely Played   https://t.co/jwJGAR3IlS,282,754,64862,HassanainAli11,Uncle_Jimbo,2019-05-11 07:52:52,2019-05-11 01:33:07,1.1270237979812823e+18,1127119366003335168,,,382250393,15757578.0,,True,1557561172,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,282.01162468009005
535,RT @PalmerReport: Don McGahn just leaked something ugly and incriminating about Donald Trump    https://t.co/FUVK1b2wYK,10,19,246030,johnharveyphoto,PalmerReport,2019-05-11 07:52:51,2019-05-11 07:42:00,1.1271166325586575e+18,1127119363218165760,,,775647212,15115280.0,,True,1557561171,retweet,Twitter Web Client,,,,,,,,,,,,,,,,en,10.00007722635451
536,RT @gerryshih: Theres the macroeconomics 101 perspective and the “100-year marathon” perspective. The line of punditry saying Trump is shooting America in the foot with the trade war isn’t as clear cut if you look at it from the latter — as China experts in DC increasingly are.,3,21,14427,mralexander_95,gerryshih,2019-05-11 07:52:51,2019-05-11 00:52:20,1.1270135371870208e+18,1127119363188805632,,,623299732,37860248.0,,True,1557561171,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,3.0014556040756912
537,@realDonaldTrump THIS LADY IS STILL IN COURT WITH TRUMP.  TRUMP KEEPS TRYING TO HAVE IT DISMISSED BECAUSE HE IS THE PRESIDENT.  HE LIED AND SAID HE DID NOT SEXUALLY ASSAULT HER.  Stay Strong Summer https://t.co/9uDQQnPvVu,0,0,217,LisaRexrode8,,2019-05-11 07:52:51,,,1127119362652082176,,,1096003144436334592,,,False,1557561171,reply,Twitter for iPad,1.1269584571465482e+18,realDonaldTrump,25073877.0,,,,,,,,,,,http://pbs.twimg.com/media/D6RVFg7WsAAZs5r.jpg,https://twitter.com/LisaRexrode8/status/1127119362652082176/photo/1,en,0.0
538,RT @JackPosobiec: ‘All These Never Trump People Are on Qatar's Payroll' https://t.co/jE5dvQ6Uf9,78,136,469821,gs777gs777,JackPosobiec,2019-05-11 07:52:51,2019-05-11 06:20:10,1.1270960365671916e+18,1127119362295570432,,,107012365,592730371.0,,True,1557561171,retweet,Twitter Web Client,,,,,,,,,,,,,,,,en,78.00028947194782
539,Trump: Kerry must be prosecuted for meeting Iranians https://t.co/tE32jUrRnU via @Asian Independent,0,0,5122,samajweekly,,2019-05-11 07:52:50,,,1127119360110186497,,,1933607996,,,False,1557561170,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
540,"RT @kenancamurcu: Tehran uranyum zenginleştirmeye döneceğini açıklar açıklamaz Trump İran'la müzakereye hazır olduğunu ve telefon beklediğini söyledi. İran'ın buna cevabı ""Önce nükleer anlaşmaya dön"" oldu. Rasyonel cesaret Atlantik gücünün aslında kağıttan kaplan olduğunu kanıtlayıverdi. https://t.co/3BGl1rX28k",2,3,977,arifizmitli,kenancamurcu,2019-05-11 07:52:50,2019-05-11 07:47:08,1.1271179223322378e+18,1127119358897975296,,,146849097,1.0000930064128123e+18,,True,1557561170,retweet,Twitter for Android,,,,,,,,,,,,,,,,tr,2.0030706243602867
541,"RT @kylegriffin1: Buttigieg responds to Trump: ""I'll be honest. I had to Google that. I guess it's just a generational thing. I didn't get the reference ... But he's also the president of the US &amp; I'm surprised he's not spending more time trying to salvage this China deal."" https://t.co/TSOGgrRr3q",1662,6939,573760,balancedlogic,kylegriffin1,2019-05-11 07:52:50,2019-05-11 02:30:43,1.127038294943064e+18,1127119358700838915,,,158066925,32871086.0,,True,1557561170,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,1662.01209390686
542,RT @Mediaite: Dan Abrams Blasts Rudy Giuliani's Ukraine Oppo Campaign: He's 'Now Become Michael Cohen… the President's Fixer' https://t.co/P2g08KMK0j https://t.co/8T8D26vbVX,15,20,158017,linsal,Mediaite,2019-05-11 07:52:50,2019-05-11 00:55:50,1.1270144163005604e+18,1127119358407397377,,,23852537,29465136.0,,True,1557561170,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,15.000126568660335
543,RT @senatemajldr: I spoke to @seanhannity last night about the Mueller Report’s clear conclusion on the Trump-Russia collusion conspiracy: Case Closed. It’s time to move on. https://t.co/GCRaRHXIzO,1021,3018,871498,jkardish,senatemajldr,2019-05-11 07:52:49,2019-05-10 18:56:28,1.1269239796278804e+18,1127119356003938304,,,20249983,1249982359.0,,True,1557561169,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1021.0034630027837
